appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
573543,Atelier Firis - Costume: Festive Amour / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,English,RPG,0,{'RPG': 21}
573544,Atelier Firis - Costume: Verdant Feuilles / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,English,RPG,0,{'RPG': 21}
573545,Atelier Firis - Costume: Passionate Soleil / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,1,0,0,"0 .. 20,000",0,0,0,0,199,199,0,English,RPG,0,{'RPG': 21}
573546,Atelier Firis - Atelier series special BGM pack / BGM,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,4,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,RPG,0,{'RPG': 21}
573548,Atelier Firis - Character: Heintz / ,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,3,2,0,"0 .. 20,000",0,0,0,0,699,699,0,English,RPG,0,{'RPG': 21}
573550,GoalkeepVr,DigitalBadger Design,DigitalBadger Design,,17,4,0,"0 .. 20,000",0,0,0,0,399,399,0,"English, French, Italian, German, Spanish - Spain","Action, Simulation, Sports",0,"{'Sports': 21, 'Simulation': 21, 'Action': 21, 'VR': 9, 'VR Only': 1}"
573560,&lt;/reality&gt; Demo,Fancy Fish Games,Fancy Fish Games,,22,4,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Adventure, Indie",0,"{'Indie': 27, 'Visual Novel': 25, 'Adventure': 23, 'Female Protagonist': 19, 'Choices Matter': 18, 'Anime': 17, 'Singleplayer': 16, 'Story Rich': 15, 'Sci-fi': 15, 'Multiple Endings': 14, 'Interactive Fiction': 14, 'Fantasy': 13, 'Nonlinear': 12, 'Controller': 12, 'Philisophical': 12, 'Otome': 7}"
573570,"RTK13 - Best scenario for ""RTK"" (Japan): ""The Tyrant Returns"" ","KOEI TECMO GAMES CO., LTD.",,,7,8,0,"0 .. 20,000",0,0,0,0,0,0,0,"Japanese, Traditional Chinese, Korean, English",Simulation,0,{'Simulation': 22}
573580,"RTK13 - Best scenario for ""RTK"" (Asia): ""Battle for the Han Court"" ","KOEI TECMO GAMES CO., LTD.",,,7,3,0,"0 .. 20,000",0,0,0,0,0,0,0,"Japanese, Traditional Chinese, Korean, English",Simulation,0,{'Simulation': 22}
573600,Think of the Children,Jammed Up Studios,Fellow Traveller,,87,68,0,"20,000 .. 50,000",157,0,295,0,999,999,0,English,Action,1,"{'Action': 46, '4 Player Local': 18, 'Co-op': 17, 'Local Co-Op': 16, 'Multiplayer': 14, 'Local Multiplayer': 14, 'Indie': 13, 'Funny': 12, 'Adventure': 10, 'Fast-Paced': 9, 'Difficult': 9}"
573610,DOOORS VR,"ODAKO Co.,Ltd.",58works,,5,3,0,"0 .. 20,000",0,0,0,0,1599,1599,0,English,"Action, Adventure, Casual, Indie, Simulation",0,"{'Action': 21, 'Adventure': 21, 'Indie': 21, 'Casual': 21, 'Simulation': 20, 'VR': 14}"
573620,LoveBeat - Magic Night Pack,"CRAZYDIAMOND CO., LTD.","CRAZYDIAMOND CO., LTD.",,0,0,0,"0 .. 20,000",0,0,0,0,1999,1999,0,English,"Action, Casual, Free to Play, Massively Multiplayer",0,[]
573630,Lemuria: Lost in Space Demo,EJRGames,EJRGames,,10,6,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, Polish","Adventure, Indie, RPG",0,"{'Adventure': 26, 'RPG': 25, 'Indie': 25, 'Space': 7, 'Sci-fi': 7, 'Point & Click': 5}"
573640,RPG Maker MV - Samurai Classics: Temple of Darkness,Bittersweet Entertainment,Degica,,1,2,0,"0 .. 20,000",0,0,0,0,1499,1499,0,"English, French, Italian, German, Spanish, Portuguese-Brazil, Russian, Japanese, Korean, Traditional Chinese, Arabic, Simplified Chinese","Design & Illustration, Web Publishing",0,"{'Design & Illustration': 21, 'Web Publishing': 21}"
573650,3 days: Zoo Mystery,Realore,Qumaron,,10,12,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Russian",Casual,0,"{'Casual': 22, 'Hidden Object': 7}"
573660,AereA,Triangle Studios,SOEDESCO,,22,27,0,"0 .. 20,000",125,0,125,0,1499,1499,0,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Polish, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Turkish, Traditional Chinese, Korean","Action, Adventure, Indie, RPG",0,"{'Adventure': 52, 'Indie': 52, 'Action RPG': 50, 'Local Co-Op': 50, 'Music': 47, 'Action': 43, 'RPG': 41, 'Casual': 32, 'Great Soundtrack': 31, 'Family Friendly': 31, 'Controller': 30, 'Puzzle': 30, 'Singleplayer': 10}"
573670,Adelantado Trilogy. Book Two,Whiterra,Qumaron,,7,0,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Russian, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Dutch, Swedish","Adventure, Casual, Simulation, Strategy",1,"{'Casual': 22, 'Strategy': 21, 'Adventure': 21, 'Simulation': 21}"
573690,Adelantado Trilogy. Book Three,Whiterra,Qumaron,,10,1,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Dutch, Swedish","Adventure, Casual, Simulation, Strategy",1,"{'Adventure': 22, 'Casual': 22, 'Strategy': 21, 'Simulation': 21}"
573700,Island Tribe 4,Realore,Qumaron,,7,0,0,"0 .. 20,000",0,0,0,0,249,499,50,"English, Russian, German","Adventure, Casual, Simulation, Strategy",0,"{'Strategy': 21, 'Adventure': 21, 'Casual': 21, 'Simulation': 21}"
573710,Farm Mania 2,Realore,Qumaron,,12,2,0,"0 .. 20,000",27,0,27,0,499,499,0,"English, Russian, French, Italian, German, Spanish - Spain, Dutch, Swedish","Casual, Simulation, Strategy",2,"{'Casual': 23, 'Simulation': 23, 'Strategy': 22}"
573720,Viking Saga: Epic Adventure,Realore,Qumaron,,12,3,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Russian, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Dutch, Swedish","Adventure, Casual, Simulation, Strategy",2,"{'Adventure': 21, 'Casual': 21, 'Simulation': 21, 'Strategy': 20, 'Time Management': 7}"
573730,Northern Tale 3,Realore,Qumaron,,13,3,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Russian, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Dutch, Swedish","Adventure, Casual, Simulation, Strategy",2,"{'Casual': 22, 'Strategy': 21, 'Adventure': 21, 'Simulation': 21, 'Time Management': 6}"
573740,Northern Tale 4,Realore,Qumaron,,8,2,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, Italian, German, Spanish - Spain, Russian","Adventure, Casual, Simulation, Strategy",3,"{'Casual': 22, 'Strategy': 19, 'Adventure': 19, 'Simulation': 19, 'Time Management': 5}"
573750,Island Tribe 5,Realore,Qumaron,,7,7,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Russian, French, Italian, German, Spanish - Spain, Dutch, Swedish, Portuguese - Brazil","Adventure, Casual, Simulation, Strategy",1,"{'Strategy': 22, 'Casual': 22, 'Adventure': 21, 'Simulation': 21}"
573760,Roads of Rome: New Generation,Whiterra,Qumaron,,20,5,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, Russian, French, Italian, German, Spanish - Spain","Adventure, Casual, Simulation, Strategy",4,"{'Casual': 23, 'Strategy': 21, 'Simulation': 21, 'Adventure': 20, 'Time Management': 5}"
573770,RED,"storyk21674, STILILA, 貓蛋",Ｌｅｍｏｎ　Ｂａｌｍ,,260,14,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, Spanish - Spain, Traditional Chinese","Action, Adventure, Free to Play, RPG",0,"{'Free to Play': 32, 'Action': 30, 'Adventure': 26, 'RPG': 20, 'Anime': 14, 'Female Protagonist': 12, 'Hack and Slash': 11, 'RPGMaker': 5}"
573780,Xenon Valkyrie,"Diabolical Mind, Daniel Fernandez Chavez",Diabolical Mind,,76,36,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish - Spain","Action, Adventure, Indie, RPG",0,"{'Rogue-lite': 82, 'Roguevania': 56, 'Action Roguelike': 56, 'Rogue-like': 54, 'Action': 33, 'Adventure': 31, 'Indie': 30, 'RPG': 30, 'Anime': 21, 'Pixel Graphics': 20, 'Female Protagonist': 19, 'Platformer': 14, '2D': 9, 'Metroidvania': 8, 'Difficult': 7}"
573790,Imperium Galactica,Digital Reality,THQ Nordic,,60,4,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, German, Hungarian",Strategy,8,"{'Strategy': 26, 'Space': 5}"
573800,Natari at the Bubble Planet,Caliburn Studio,Caliburn Studio,,38,12,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, Traditional Chinese","Adventure, Free to Play, Indie, RPG",0,"{'Free to Play': 24, 'Adventure': 23, 'Indie': 22, 'RPG': 21}"
573820,Moto Racer 4 - Sliced Peak,Artefacts Studios,Microids,,0,1,0,"0 .. 20,000",0,0,0,0,399,399,0,"English, French, Italian, German, Spanish, Russian, Polish",Racing,0,{'Racing': 21}
573821,Moto Racer 4 - Antique Antics,Artefacts Studios,Microïds,,0,0,0,"0 .. 20,000",0,0,0,0,399,399,0,"English, French, Italian, German, Spanish, Russian, Polish",Racing,0,[]
573830,Tom Clancys Ghost Recon Wildlands - Season Pass Year 1,"Ubisoft Paris, Ubisoft Annecy, Ubisoft Bucharest, Ubisoft Montpellier, Ubisoft Milan, Reflections",Ubisoft,,183,399,0,"0 .. 20,000",0,0,0,0,3999,3999,0,"English, French, Italian, German, Spanish, Arabic, Simplified Chinese, Traditional Chinese, Korean, Japanese, Dutch, Polish, Portuguese-Brazil, Russian, Czech","Action, Adventure",0,"{'Action': 39, 'Adventure': 32, 'Co-op': 5, 'Open World': 5}"
573832,Tom Clancy's Ghost Recon Wildlands - Fallen Ghosts,"Ubisoft Paris, Ubisoft Annecy, Ubisoft Bucharest, Ubisoft Montpellier, Ubisoft Milan, Reflections",,,226,82,0,"0 .. 20,000",0,0,0,0,1499,1499,0,"English, French, Italian, German, Spanish, Arabic, Simplified Chinese, Traditional Chinese, Korean, Japanese, Dutch, Polish, Portuguese-Brazil, Russian, Czech","Action, Adventure",0,"{'Action': 24, 'Adventure': 24}"
573850,BalanCity - Original Soundtrack,Fernando Cordoba,,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, Spanish","Casual, Indie, Simulation, Strategy",0,"{'Casual': 23, 'Strategy': 22, 'Indie': 22, 'Simulation': 22}"
573860,Blackburn,,,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Violent, Gore, Movie",0,"{'Gore': 21, 'Violent': 21, 'Movie': 21}"
573870,DED: Collection Edition,"L. Stotch, Vladimir Soldatov","L. Stotch, Vladimir Soldatov",,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, German, Spanish, Russian","Action, Indie",0,"{'Action': 24, 'Indie': 24}"
573880,Heaven Island LIFE - Artworks,Fabio Ferrara,,,4,2,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Indie, Simulation",0,"{'Indie': 22, 'Simulation': 22}"
573890,Tim Allen: ReWires America,,,,1,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,Movie,0,"{'Comedy': 26, 'Movie': 21}"
573050,Wojdan - وجدان,نقش الضوء,نقش الضوء,,20,1,0,"0 .. 20,000",0,0,0,0,299,299,0,"English, Not supported, Arabic","Adventure, Indie",0,"{'Adventure': 21, 'Indie': 21, 'Visual Novel': 6}"
573060,LOGistICAL,Sacada,Sacada,,158,40,0,"20,000 .. 50,000",38,0,38,0,999,999,0,"English, French, Italian, German, Finnish, Russian","Casual, Indie, Strategy",8,"{'Casual': 39, 'Strategy': 35, 'Indie': 32, 'Puzzle': 18, 'Resource Management': 13, 'Education': 10, 'Transportation': 10}"
573070,BAFL - Brakes Are For Losers,Oudidon,Dear Villagers,,32,10,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Russian, Simplified Chinese",Racing,0,"{'Racing': 50, 'Indie': 38, '4 Player Local': 37, 'Local Multiplayer': 37, 'Arcade': 36, 'Great Soundtrack': 33, 'Multiplayer': 33, '2D': 33, 'Retro': 33, 'Time Attack': 33, 'Split Screen': 31, 'Top-Down': 25}"
573080,Peregrin,Sunfire Software,Green Man Gaming Publishing,,185,45,0,"0 .. 20,000",273,0,273,0,1499,1499,0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish","Adventure, Casual, Indie",1,"{'Casual': 28, 'Adventure': 22, 'Indie': 21, 'Puzzle': 9, 'Female Protagonist': 7}"
573110,AWAY: Journey to the Unexpected,Aurelien Regard Games,Dear Villagers,,47,44,0,"0 .. 20,000",85,0,85,0,1699,1699,0,"English, French, German, Spanish - Spain, Korean, Portuguese - Brazil, Russian, Simplified Chinese","Adventure, Indie",0,"{'Adventure': 43, 'Indie': 33, 'Rogue-lite': 24, 'Anime': 23, 'First-Person': 14, 'Great Soundtrack': 12, 'Singleplayer': 12}"
573130,Aporia: Beyond The Valley,Invisible Walls,Green Man Gaming Publishing,,422,83,0,"20,000 .. 50,000",113,0,131,0,1699,1699,0,English,"Adventure, Indie",2,"{'Adventure': 78, 'Indie': 74, 'Puzzle': 37, 'First-Person': 29, 'Atmospheric': 29, 'Walking Simulator': 24, 'Horror': 23, 'Exploration': 22, 'Great Soundtrack': 15, 'Singleplayer': 14, 'Casual': 13, 'Mystery': 13, 'Story Rich': 10, 'Family Friendly': 10, 'Beautiful': 10}"
573140,ZPG - Holiday Moto Helmet,Stealth Studios Inc.,,,2,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Violent, Gore, Action, Adventure, Indie, RPG",0,"{'Indie': 23, 'Action': 22, 'Adventure': 22, 'RPG': 22, 'Gore': 22, 'Violent': 22}"
573150,sZone - Imperial Hat,Cybertime System,Cybertime System,,0,0,0,"0 .. 20,000",0,0,0,0,799,799,0,"Russian, English","Action, Free to Play, Massively Multiplayer, RPG",0,[]
573160,Space Engineers Deluxe,Keen Software House,,,127,12,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, French, Italian, German, Spanish, Czech, Danish, Dutch, Finnish, Hungarian, Norwegian, Polish, Portuguese-Brazil, Russian, Swedish","Action, Indie, Simulation, Strategy",0,"{'Simulation': 28, 'Strategy': 26, 'Indie': 26, 'Action': 24, 'Space': 10, 'Sandbox': 10}"
573170,Fidel Dungeon Rescue,"Daniel Benmergui, Jeremías Babini, Hernán Rozenwasser",Daniel Benmergui,,324,13,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, Spanish - Spain, French, Simplified Chinese, Traditional Chinese, German, Italian, Portuguese - Brazil, Russian","Indie, RPG",1,"{'Indie': 25, 'RPG': 20, 'Puzzle': 17, 'Pixel Graphics': 8, 'Rogue-like': 6, 'Cute': 5, '2D': 5, 'Dungeon Crawler': 5}"
573180,100% Orange Juice - Nath & Tomato+Mimyuu Character Pack,Orange_Juice,Fruitbat Factory,,24,2,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese, Simplified Chinese","Indie, Strategy",0,"{'Strategy': 31, 'Indie': 31, 'Anime': 12, 'Turn-Based': 11, 'Board Game': 11, 'Multiplayer': 11, 'Cute': 11}"
573190,Einlanzer Soundtrack,Andrew Ryan Henke,,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,RPG,0,[]
573210,Mistwood Heroes,Meepower,Meepower,,21,14,0,"20,000 .. 50,000",278,0,278,0,99,99,0,English,"Action, Adventure, Casual, Indie, RPG",0,"{'Indie': 33, 'Action': 23, 'Adventure': 23, 'RPG': 22, 'Casual': 22, 'RPGMaker': 16}"
573250,BAFL - Brakes Are For Losers Demo,Oudidon,"Playdius, Plug In Digital",,23,3,0,"0 .. 20,000",0,0,0,0,0,0,0,,,0,"{'Racing': 40, 'Indie': 38, 'Arcade': 36, '4 Player Local': 36, 'Local Multiplayer': 36, 'Great Soundtrack': 33, 'Multiplayer': 33, '2D': 33, 'Retro': 33, 'Time Attack': 33, 'Split Screen': 31, 'Top-Down': 25}"
573260,THOSE DAMN ALIENS! VR,Deceptive Games,Deceptive Games,,3,8,0,"0 .. 20,000",0,0,0,0,799,799,0,English,"Action, Adventure, Casual, Indie",0,"{'Adventure': 31, 'Indie': 31, 'Casual': 31, 'Action': 31, 'VR': 16, 'Sci-fi': 14, 'Aliens': 13, 'Space': 12, 'Horror': 12, 'Shooter': 11, 'First-Person': 11, 'Singleplayer': 11, 'Gore': 11, 'Demons': 11, 'Tactical': 10, 'Great Soundtrack': 10, 'Character Action Game': 10, 'Bullet Hell': 10, 'Arena Shooter': 10, 'Science': 10}"
573270,Alcatraz: VR Escape Room,OriginsVR,OriginsVR,,25,5,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Indie, RPG, Simulation",0,"{'Adventure': 31, 'Indie': 31, 'Simulation': 31, 'RPG': 30, 'VR': 10}"
573280,Island Getaway,Frosted Brain,Frosted Brain,,0,1,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Casual, Sports",0,"{'Adventure': 21, 'Sports': 21, 'Casual': 21, 'VR': 7}"
573290,Angels with Scaly Wings - Digital Deluxe Edition Upgrade,Radical Phi,Radical Phi,,18,0,0,"0 .. 20,000",0,0,0,0,699,699,0,English,"Violent, Gore, Adventure, Casual, Indie, RPG, Simulation",0,"{'Adventure': 21, 'RPG': 21, 'Indie': 21, 'Casual': 21, 'Simulation': 21, 'Violent': 21, 'Gore': 20, 'Dragons': 5}"
573300,Monumental Failure,Scary Wizard Games,Scary Wizard Games,,22,4,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Action, Casual, Indie",0,"{'Action': 22, 'Casual': 22, 'Indie': 21, 'Local Multiplayer': 6}"
573310,Cash_Out Demo,Untouch,Untouch,,35,9,0,"0 .. 20,000",0,0,0,0,0,0,0,English,Action,0,"{'Early Access': 35, 'Action': 33, 'Gore': 20, 'Violent': 20, 'Top-Down Shooter': 14, 'Stealth': 13, 'Loot': 13, 'Twin Stick Shooter': 13, 'Procedural Generation': 12}"
573320,Underhero,Paper Castle Games,Paper Castle Games,,624,73,0,"20,000 .. 50,000",24,0,24,0,1499,1499,0,English,"Adventure, Indie, RPG",9,"{'RPG': 134, 'Turn-Based Combat': 128, 'Story Rich': 126, 'Adventure': 122, 'Platformer': 118, 'Great Soundtrack': 112, 'Indie': 108, 'Pixel Graphics': 93, '2D': 91, 'Singleplayer': 89, 'Side Scroller': 86, 'Comedy': 82, 'Exploration': 75, 'Villain Protagonist': 73, 'Funny': 70, 'JRPG': 66, 'Puzzle-Platformer': 66, 'Colorful': 61, 'Cute': 60, 'Puzzle': 56}"
573330,Equilibrium VR,Funny Twins,Funny Twins,,4,4,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Action, Adventure, Casual, Indie",0,"{'Action': 21, 'Adventure': 21, 'Indie': 21, 'Casual': 21, 'VR': 7, 'VR Only': 1}"
573340,Northern Tale 2,Realore,Qumaron,,9,1,0,"0 .. 20,000",0,0,0,0,199,399,50,"English, French, Italian, German, Spanish - Spain, Dutch, Portuguese - Brazil, Russian, Swedish","Adventure, Casual, Simulation, Strategy",3,"{'Casual': 24, 'Strategy': 23, 'Adventure': 22, 'Simulation': 22, 'Time Management': 7}"
573350,Redout - Digital Artbook,34BigThings srl,,,7,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Racing,0,{'Racing': 21}
573360,Warka Flarka Flim Flam,"Cabbibo, Mikael Emtinger",Cabbibo,,19,1,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Casual, Indie",0,"{'Indie': 21, 'Casual': 21, 'VR': 9}"
573370,Tyler: Model 005,Reversed Interactive,Maximum Games,,40,18,0,"0 .. 20,000",73,0,73,0,999,999,0,"English, French, Italian, German, Spanish - Spain","Action, Adventure, Indie, RPG",0,"{'Action': 21, 'Adventure': 20, 'RPG': 20, 'Indie': 20, 'Exploration': 12, 'Story Rich': 11, 'Atmospheric': 11, 'Great Soundtrack': 10, '3D Platformer': 7, 'Robots': 5}"
573410,AI War 2,"Arcen Games, LLC","Arcen Games, LLC",,816,89,0,"20,000 .. 50,000",86,0,156,0,1999,1999,0,English,"Indie, Simulation, Strategy",18,"{'Strategy': 101, 'Indie': 89, 'Simulation': 84, 'Space': 80, 'RTS': 72, 'Sci-fi': 65, 'Grand Strategy': 65, '4X': 62, 'Real-Time with Pause': 61, 'Singleplayer': 58, 'Moddable': 55, 'Replay Value': 55, 'Great Soundtrack': 54, 'Tactical': 45, 'Difficult': 45, 'Co-op': 23, 'Early Access': 23, 'Multiplayer': 23}"
573460,Perch,Douglas Liang,Fantom Fathom LLC,,5,4,0,"0 .. 20,000",0,0,0,0,799,799,0,English,"Action, Adventure, Casual, Strategy, Early Access",0,"{'Action': 21, 'Early Access': 21, 'Casual': 21, 'Strategy': 20, 'Adventure': 20, 'VR': 7}"
573470,Fantasy Grounds - Call of Cthulhu 7th Edition (Ruleset),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,2799,2799,0,English,"Indie, RPG, Strategy",0,[]
573480,Bunnyrama Demo,Starwind Games,Starwind Games,,44,5,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, Russian, Italian, German, Spanish, Bulgarian, Polish, Czech, Japanese, Portuguese-Brazil, Korean","Adventure, Casual, Free to Play, Indie, RPG, Strategy",0,"{'Casual': 44, 'Strategy': 20, 'Adventure': 20, 'Indie': 20}"
573490,Interstellar Transport Company,MT Worlds,MT Worlds,,251,76,0,"20,000 .. 50,000",0,0,0,0,2499,2499,0,"English, French, Italian, German, Spanish - Spain, Dutch, Finnish, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Swedish",Simulation,3,"{'Space': 100, 'Simulation': 88, 'Management': 65, 'Trading': 60, 'Strategy': 56, 'Economy': 45, 'Sci-fi': 43, 'Multiplayer': 39, 'Early Access': 36, 'Sandbox': 33, 'Space Sim': 32, 'Realistic': 26, 'Real-Time with Pause': 25, 'Real-Time': 24, 'Great Soundtrack': 24, 'Science': 24, 'Relaxing': 23, 'Transportation': 21, 'Online Co-Op': 17, 'Indie': 16}"
573500,Fantasy Grounds - Space Characters (Token Pack),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
573520,Crowtel Renovations,SinksAdventure,SinksAdventure,,49,3,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Action, Adventure, Indie",0,"{'Action': 24, 'Adventure': 24, 'Indie': 24, 'Cute': 6, 'Pixel Graphics': 6, '2D': 5}"
573530,Isolation,Interactive Gaming Studios,Interactive Gaming Studios,,12,13,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Adventure, Indie",0,"{'Adventure': 23, 'Indie': 22, 'Horror': 14}"
572942,Bungo Stray Dogs: Yokohama Gangster Paradise,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572943,Bungo Stray Dogs: The Tragedy of the Fatalist,,,,8,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572944,Bungo Stray Dogs: Murder on D Street,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572945,Bungo Stray Dogs: The Azure Messenger,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572946,Bungo Stray Dogs: Love for the Disease Called Ideals,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572947,Bungo Stray Dogs: Teaching Them To Kill; Then To Die,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572948,Bungo Stray Dogs: The Beauty Is Quiet Like a Stone Statue,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572949,Bungo Stray Dogs: Rashomon and the Tiger,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572950,"Bungo Stray Dogs: First, an Unsuitable Profession for Her. Second, an Ecstatic Det",,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572951,Bungo Stray Dogs: Borne Back Ceaselessly into the Past,,,,7,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Japanese",,0,"{'Anime': 29, 'Episodic': 22}"
572960,"ReLIFE: Kaizaki Arata (27), Unemployed",,,,67,2,0,"0 .. 20,000",91,0,91,0,199,199,0,"English, Japanese",,0,"{'Anime': 37, 'Episodic': 29, 'Romance': 11, 'Comedy': 8}"
572961,ReLIFE: Communication Skills: Zero,,,,67,2,0,"0 .. 20,000",5,0,5,0,199,199,0,"English, Japanese",,0,"{'Anime': 37, 'Episodic': 29, 'Romance': 11, 'Comedy': 8}"
